Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Maslin, MA; Thomas, E; Shackleton, NJ; Hall, MA; Seidov, D",,,,"Maslin, MA; Thomas, E; Shackleton, NJ; Hall, MA; Seidov, D",,,Glacial northeast Atlantic surface water pCO2:: Productivity and deep-water formation,MARINE GEOLOGY,,,,,,,,,,,,,,,,,"Thomas, Ellen/E-5573-2011; Thomas, Ellen/JVO-1734-2024","Thomas, Ellen/0000-0002-7141-9904; Seidov, Dan/0000-0001-7090-9779; Maslin, Mark/0000-0001-9957-3463",,,,,,,,,,,,,0025-3227,,,,,DEC,1997,144,1-3,,,,,177,190,,10.1016/S0025-3227(97)00079-0,http://dx.doi.org/10.1016/S0025-3227(97)00079-0,,,,,,,,,,,,,WOS:000071399100011,View Full Record in Web of Science
J,"Beijbom, O; Edmunds, PJ; Roelfsema, C; Smith, J; Kline, DI; Neal, BP; Dunlap, MJ; Moriarty, V; Fan, TY; Tan, CJ; Chan, S; Treibitz, T; Gamst, A; Mitchell, BG; Kriegman, D",,,,"Beijbom, Oscar; Edmunds, Peter J.; Roelfsema, Chris; Smith, Jennifer; Kline, David I.; Neal, Benjamin P.; Dunlap, Matthew J.; Moriarty, Vincent; Fan, Tung-Yung; Tan, Chih-Jui; Chan, Stephen; Treibitz, Tali; Gamst, Anthony; Mitchell, B. Greg; Kriegman, David",,,Towards Automated Annotation of Benthic Survey Images: Variability of Human Experts and Operational Modes of Automation,PLOS ONE,,,,,,,,,,,,,,,,,"; Roelfsema, Chris/AAV-1277-2020; Tan, Chih-Jui/IUQ-0128-2023; Roelfsema, Chris/B-1591-2015","Edmunds, Peter/0000-0002-9039-9347; Kline, David/0000-0001-5128-9439; Moriarty, Vincent/0000-0002-7851-156X; Roelfsema, Chris/0000-0003-0182-1356; Treibitz, Tali/0000-0002-3078-282X; Mitchell, B Greg/0000-0002-8550-4333",,,,,,,,,,,,,1932-6203,,,,,JUL 8,2015,10,7,,,,,,,e0130312,10.1371/journal.pone.0130312,http://dx.doi.org/10.1371/journal.pone.0130312,,,,,,,,26154157,,,,,WOS:000358159700030,View Full Record in Web of Science
J,"Teixidó, N; Garrabou, J; Harmelin, JG",,,,"Teixido, Nuria; Garrabou, Joaquim; Harmelin, Jean-George",,,"Low Dynamics, High Longevity and Persistence of Sessile Structural Species Dwelling on Mediterranean Coralligenous Outcrops",PLOS ONE,,,,,,,,,,,,,,,,,"; Teixido, Nuria/LFU-5766-2024","Teixido, Nuria/0000-0001-9286-2852;",,,,,,,,,,,,,1932-6203,,,,,AUG 24,2011,6,8,,,,,,,e23744,10.1371/journal.pone.0023744,http://dx.doi.org/10.1371/journal.pone.0023744,,,,,,,,21887308,,,,,WOS:000295832000052,View Full Record in Web of Science
J,"Dumke, I; Ludvigsen, M; Ellefmo, SL; Soreide, F; Johnsen, G; Murton, BJ",,,,"Dumke, Ines; Ludvigsen, Martin; Ellefmo, Steinar L.; Soreide, Fredrik; Johnsen, Geir; Murton, Bramley J.",,,Underwater Hyperspectral Imaging Using a Stationary Platform in the Trans-Atlantic Geotraverse Hydrothermal Field,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,,,,,,,,,,,,,,,,,,"Murton, Bramley/0000-0003-1522-1191; Geir, Johnsen/0000-0002-2463-5903",,,,,,,,,,,,,0196-2892,1558-0644,,,,MAY,2019,57,5,,,,,2947,2962,,10.1109/TGRS.2018.2878923,http://dx.doi.org/10.1109/TGRS.2018.2878923,,,,,,,,,,,,,WOS:000466183500038,View Full Record in Web of Science
J,"van Overmeeren, R; Craeymeersch, J; van Dalfsen, J; Fey, F; van Heteren, S; Meesters, E",,,,"van Overmeeren, Ronnie; Craeymeersch, Johan; van Dalfsen, Jan; Fey, Frouke; van Heteren, Sytze; Meesters, Erik",,,Acoustic habitat and shellfish mapping and monitoring in shallow coastal water - Sidescan sonar experiences in The Netherlands,ESTUARINE COASTAL AND SHELF SCIENCE,,,,,,,,,,,,,,,,,"; Van+Heteren, Sytze/AAN-5836-2021","Meesters, Erik/0000-0002-3877-1164; van Heteren, Sytze/0000-0003-3595-9644",,,,,,,,,,,,,0272-7714,1096-0015,,,,NOV 30,2009,85,3,,,,,437,448,,10.1016/j.ecss.2009.07.016,http://dx.doi.org/10.1016/j.ecss.2009.07.016,,,,,,,,,,,,,WOS:000272286000010,View Full Record in Web of Science
J,"Smit, KP; Bernard, ATF; Sink, KJ; Dyer, A; Lombard, AT",,,,"Smit, Kaylee P.; Bernard, Anthony T. F.; Sink, Kerry J.; Dyer, Alexander; Lombard, Amanda T.",,,Identifying suitable indicators to measure ecological condition of rocky reef ecosystems in South Africa,ECOLOGICAL INDICATORS,,,,,,,,,,,,,,,,,"; Bernard, Anthony/M-8292-2019; Lombard, Mandy/AAE-4649-2019; Dyer, Alexander/JAC-2045-2023","Dyer, Alexander/0000-0001-9030-438X; Lombard, Amanda Talita/0000-0002-4323-1170; Smit, Kaylee/0000-0003-3453-9082;",,,,,,,,,,,,,1470-160X,1872-7034,,,,OCT,2023,154,,,,,,,,110696,10.1016/j.ecolind.2023.110696,http://dx.doi.org/10.1016/j.ecolind.2023.110696,,JUL 2023,,,,,,,,,,,WOS:001050076000001,View Full Record in Web of Science
J,"Navarrete, SA; Wieters, EA; Broitman, BR; Castilla, JC",,,,"Navarrete, SA; Wieters, EA; Broitman, BR; Castilla, JC",,,Scales of benthic-pelagic and the intensity of species interactions: From recruitment limitation to top-down control,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,"; Navarrete, Sergio/D-4645-2013; Broitman, Bernardo/D-6007-2013","Wieters, Evie/0009-0001-1642-6466; Broitman, Bernardo/0000-0001-6582-3188; Navarrete, Sergio Anes/0000-0003-4021-3863",,,,,,,,,,,,,0027-8424,1091-6490,,,,DEC 13,2005,102,50,,,,,18046,18051,,10.1073/pnas.0509119102,http://dx.doi.org/10.1073/pnas.0509119102,,,,,,,,16332959,,,,,WOS:000234010500031,View Full Record in Web of Science
J,"Thorsnes, T; Chand, S; Brunstad, H; Lepland, A; Lågstad, P",,,,"Thorsnes, Terje; Chand, Shyam; Brunstad, Harald; Lepland, Aivo; Lagstad, Petter",,,Strategy for Detection and High-Resolution Characterization of Authigenic Carbonate Cold Seep Habitats Using Ships and Autonomous Underwater Vehicles on Glacially Influenced Terrain,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,,"Lepland, Aivo/0000-0002-0248-1405",,,,,,,,,,,,,,2296-7745,,,,NOV 26,2019,6,,,,,,,,708,10.3389/fmars.2019.00708,http://dx.doi.org/10.3389/fmars.2019.00708,,,,,,,,,,,,,WOS:000499727300001,View Full Record in Web of Science
J,"Vielstädte, L; Karstens, J; Haeckel, M; Schmidt, M; Linke, P; Reimann, S; Liebetrau, V; McGinnis, DF; Wallmann, K",,,,"Vielstaedte, Lisa; Karstens, Jens; Haeckel, Matthias; Schmidt, Mark; Linke, Peter; Reimann, Susan; Liebetrau, Volker; McGinnis, Daniel F.; Wallmann, Klaus",,,Quantification of methane emissions at abandoned gas wells in the Central North Sea,MARINE AND PETROLEUM GEOLOGY,,,,,,,,,,,,,,,,,"Liebetrau, Volker/AAF-9556-2021; Schmidt, Mark/B-5230-2016; McGinnis, Daniel/G-1389-2011; Linke, Peter/A-4401-2014; Karstens, Jens/JQJ-1482-2023","Schmidt, Mark/0000-0002-4298-9617; McGinnis, Daniel/0000-0002-6163-4299; Linke, Peter/0000-0001-7373-7335; Karstens, Jens/0000-0002-9434-2479",,,,,,,,,,,,,0264-8172,1873-4073,,,,DEC,2015,68,,B,,,,848,860,,10.1016/j.marpetgeo.2015.07.030,http://dx.doi.org/10.1016/j.marpetgeo.2015.07.030,,,,,,,,,,,,,WOS:000367631900013,View Full Record in Web of Science
J,"Uthicke, S; Fabricius, KE",,,,"Uthicke, Sven; Fabricius, Katharina E.",,,Productivity gains do not compensate for reduced calcification under near-future ocean acidification in the photosynthetic benthic foraminifer species Marginopora vertebralis,GLOBAL CHANGE BIOLOGY,,,,,,,,,,,,,,,,,"; Uthicke, Sven/F-1810-2010; Fabricius, Katharina/F-1759-2010","Uthicke, Sven/0000-0002-3476-6595; Fabricius, Katharina/0000-0001-7671-4358",,,,,,,,,,,,,1354-1013,1365-2486,,,,SEP,2012,18,9,,,,,2781,2791,,10.1111/j.1365-2486.2012.02715.x,http://dx.doi.org/10.1111/j.1365-2486.2012.02715.x,,,,,,,,24501056,,,,,WOS:000307222700010,View Full Record in Web of Science
J,"Kanygin, AV",,,,"Kanygin, AV",,,The Ordovician phenomenon of explosive divergence of the Earth's organic realm: Causes and effects on the biosphere evolution,GEOLOGIYA I GEOFIZIKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0016-7886,,,,,,2001,42,4,,,,,631,667,,,,,,,,,,,,,,,,WOS:000169179400009,View Full Record in Web of Science
J,"Cicchetti, G; Latimer, JS; Rego, SA; Nelson, WG; Bergen, BJ; Coiro, LL",,,,"Cicchetti, G.; Latimer, J. S.; Rego, S. A.; Nelson, W. G.; Bergen, B. J.; Coiro, L. L.",,,Relationships between near-bottom dissolved oxygen and sediment profile camera measures,JOURNAL OF MARINE SYSTEMS,,,,,Conference on Sediment Profile Imagery Colloquium of Experts (SPICE),"APR 05-07, 2004","Natl Univ Ireland, Martin Ryan Marine Sci Inst, Galway, IRELAND",,"Natl Univ Ireland, Martin Ryan Marine Sci Inst",,,,,,,,"Latimer, James/C-1632-2009",,,,,,,,,,,,,,0924-7963,,,,,OCT,2006,62,3-4,,,SI,,124,141,,10.1016/j.jmarsys.2006.03.005,http://dx.doi.org/10.1016/j.jmarsys.2006.03.005,,,,,,,,,,,,,WOS:000241975200002,View Full Record in Web of Science
J,"Gonzalez-Mirelis, G; Bergström, P; Lindegarth, M",,,,"Gonzalez-Mirelis, Genoveva; Bergstrom, Per; Lindegarth, Mats",,,Interaction between classification detail and prediction of community types: implications for predictive modelling of benthic biotopes,MARINE ECOLOGY PROGRESS SERIES,,,,,,,,,,,,,,,,,"; Lindegart, Mats/U-2665-2017; Lindegarth, Mats/U-2665-2017; Gonzalez-Mirelis, Genoveva/AGH-3676-2022","Bergström, Per/0000-0002-3737-6541; Lindegart, Mats/0000-0001-5361-5437;",,,,,,,,,,,,,0171-8630,1616-1599,,,,,2011,432,,,,,,31,44,,10.3354/meps09129,http://dx.doi.org/10.3354/meps09129,,,,,,,,,,,,,WOS:000292163200003,View Full Record in Web of Science
J,"Hernández-Fernández, L; de Zayas, RG; Weber, L; Apprill, A; Armenteros, M",,,,"Hernandez-Fernandez, Leslie; Gonzalez de Zayas, Roberto; Weber, Laura; Apprill, Amy; Armenteros, Maickel",,,"Small-Scale Variability Dominates Benthic Coverage and Diversity Across the Jardines de La Reina, Cuba Coral Reef System",FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,"González-DeZayas, Roberto/ABH-8921-2020; Hernández-Fernández, Leslie/ABH-8937-2020; Armenteros, Maickel/U-4672-2019","Hernández-Fernández, Leslie/0000-0002-1939-9790; Gray, Laura/0000-0003-4957-2758; González - De Zayas, Roberto/0000-0001-8035-8624;",,,,,,,,,,,,,,2296-7745,,,,NOV 29,2019,6,,,,,,,,747,10.3389/fmars.2019.00747,http://dx.doi.org/10.3389/fmars.2019.00747,,,,,,,,,,,,,WOS:000499801100002,View Full Record in Web of Science
J,"Kregting, L; Elsaesser, B; Kennedy, R; Smyth, D; O'Carroll, J; Savidge, G",,,,"Kregting, Louise; Elsaesser, Bjoern; Kennedy, Robert; Smyth, David; O'Carroll, Jack; Savidge, Graham",,,Do Changes in Current Flow as a Result of Arrays of Tidal Turbines Have an Effect on Benthic Communities?,PLOS ONE,,,,,,,,,,,,,,,,,"; Elsaesser, Bjoern/P-2992-2015","O'Carroll, Jack/0000-0002-9205-7463;",,,,,,,,,,,,,1932-6203,,,,,AUG 25,2016,11,8,,,,,,,e0161279,10.1371/journal.pone.0161279,http://dx.doi.org/10.1371/journal.pone.0161279,,,,,,,,27560657,,,,,WOS:000382258600032,View Full Record in Web of Science
J,"Abad-Uribarren, A; Prado, E; Sierra, S; Cobo, A; Rodriguez-Basalo, A; Gomez-Ballesteros, M; Sanchez, F",,,,"Abad-Uribarren, Alberto; Prado, Elena; Sierra, Sergio; Cobo, Adolfo; Rodriguez-Basalo, Augusto; Gomez-Ballesteros, Maria; Sanchez, Francisco",,,"Deep learning-assisted high resolution mapping of vulnerable habitats within the Capbreton Canyon System, Bay of Biscay",ESTUARINE COASTAL AND SHELF SCIENCE,,,,,,,,,,,,,,,,,"Prado-Mel, Elena/Y-1868-2019; Cobo, Adolfo/B-4406-2009; Sánchez Delgado, Francisco/HLQ-6401-2023; Cobo, Adolfo/B-4406-2009","Cobo, Adolfo/0000-0003-1498-9238; Rodríguez, Augusto/0000-0002-4626-3194; Gómez-Ballesteros, María/0000-0002-0772-9211; Cobo, Adolfo/0000-0003-1498-9238; Sierra Menéndez, Sergio/0000-0002-0247-2904; Abad Uribarren, Alberto/0000-0002-0339-7539",,,,,,,,,,,,,0272-7714,1096-0015,,,,SEP 30,2022,275,,,,,,,,107957,10.1016/j.ecss.2022.107957,http://dx.doi.org/10.1016/j.ecss.2022.107957,,JUL 2022,,,,,,,,,,,WOS:000834623200004,View Full Record in Web of Science
J,"Kamp, A; de Beer, D; Nitsch, JL; Lavik, G; Stief, P",,,,"Kamp, Anja; de Beer, Dirk; Nitsch, Jana L.; Lavik, Gaute; Stief, Peter",,,Diatoms respire nitrate to survive dark and anoxic conditions,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,"Stief, Peter/C-1090-2017; de Beer, Dirk/L-4840-2013; Lavik, Gaute/F-6578-2013","Stief, Peter/0000-0002-6355-150X; de Beer, Dirk/0000-0001-5274-1781; Kamp, Anja/0000-0002-5987-7611",,,,,,,,,,,,,0027-8424,,,,,APR 5,2011,108,14,,,,,5649,5654,,10.1073/pnas.1015744108,http://dx.doi.org/10.1073/pnas.1015744108,,,,,,,,21402908,,,,,WOS:000289265300034,View Full Record in Web of Science
J,"Wang, Z; Guo, JX; Zhang, SW; Xu, N",,,,"Wang, Zhen; Guo, Jianxin; Zhang, Shanwen; Xu, Nan",,,Marine object detection in forward-looking sonar images via semantic-spatial feature enhancement,FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,"Guo, jianxin/LFR-9902-2024",,,,,,,,,,,,,,,2296-7745,,,,FEB 13,2025,12,,,,,,,,1539210,10.3389/fmars.2025.1539210,http://dx.doi.org/10.3389/fmars.2025.1539210,,,,,,,,,,,,,WOS:001432485000001,View Full Record in Web of Science
J,"Mederos-Barrera, A; Marcello, J; Eugenio, F; Hernández, E",,,,"Mederos-Barrera, A.; Marcello, J.; Eugenio, F.; Hernandez, E.",,,Seagrass mapping using high resolution multispectral satellite imagery: A comparison of water column correction models,INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,,,,,,,,,,,,,,,,,"; Hernández-Pérez, Eduardo/L-3413-2017; Marcello, Javier/L-2858-2017","Mederos-Barrera, Antonio/0000-0003-1680-0726; Hernández-Pérez, Eduardo/0000-0001-7473-5454;",,,,,,,,,,,,,1569-8432,1872-826X,,,,SEP,2022,113,,,,,,,,102990,10.1016/j.jag.2022.102990,http://dx.doi.org/10.1016/j.jag.2022.102990,,AUG 2022,,,,,,,,,,,WOS:000859352600001,View Full Record in Web of Science
J,"Waddington, KI; Piek, BW; Payne, AD; Grove, SL; Harvey, ES; Kendrick, GA; Taylor, HF; Meeuwig, JJ",,,,"Waddington, Kris I.; Piek, Ben W.; Payne, Antony D.; Grove, Simon L.; Harvey, Euan S.; Kendrick, Gary A.; Taylor, Heather F.; Meeuwig, Jessica J.",,,Description of a Remote Still Photography System for Collection of Benthic Photo-Quadrats,MARINE TECHNOLOGY SOCIETY JOURNAL,,,,,,,,,,,,,,,,,"; Kendrick, Gary/B-3460-2011; Harvey, Euan/B-2896-2011","Kenick, Gary/0000-0002-0276-6064; Meeuwig, Jessica/0000-0003-1169-8785; Harvey, Euan/0000-0002-9069-4581",,,,,,,,,,,,,0025-3324,,,,,MAR-APR,2010,44,2,,,SI,,56,63,,10.4031/MTSJ.44.2.1,http://dx.doi.org/10.4031/MTSJ.44.2.1,,,,,,,,,,,,,WOS:000277796300009,View Full Record in Web of Science
J,"Miguez-Salas, O; Saeedi, H; Brandt, A; Riehl, T",,,,"Miguez-Salas, Olmo; Saeedi, Hanieh; Brandt, Angelika; Riehl, Torben",,,Seafloor bioturbation intensity on the deep sea: More complex than organic matter,LIMNOLOGY AND OCEANOGRAPHY,,,,,,,,,,,,,,,,,"Riehl, Torben/C-3711-2013; Saeedi, Hanieh/AAD-9374-2020","Miguez-Salas, Olmo/0000-0002-8939-7264;",,,,,,,,,,,,,0024-3590,1939-5590,,,,AUG,2024,69,8,,,,,1857,1869,,10.1002/lno.12632,http://dx.doi.org/10.1002/lno.12632,,JUL 2024,,,,,,,,,,,WOS:001272395700001,View Full Record in Web of Science
J,"Grzadziel, A",,,,"Grzadziel, Artur",,,Results from Developments in the Use of a Scanning Sonar to Support Diving Operations from a Rescue Ship,REMOTE SENSING,,,,,,,,,,,,,,,,,"; Artur, Grz?dziel/AAS-5040-2020","Grz?dziel, Artur/0000-0001-5439-1826;",,,,,,,,,,,,,,2072-4292,,,,FEB,2020,12,4,,,,,,,693,10.3390/rs12040693,http://dx.doi.org/10.3390/rs12040693,,,,,,,,,,,,,WOS:000519564600104,View Full Record in Web of Science
J,"Bribiesca-Contreras, G; Santodomingo, N; Kitahara, M; Simon-Lledo, E; Fleming, BFM; Dahlgren, TG; Jones, DOB; Wiklund, H; Glover, AG",,,,"Bribiesca-Contreras, Guadalupe; Santodomingo, Nadia; Kitahara, Marcelo, V; Simon-Lledo, Erik; Fleming, Bethany F. M.; Dahlgren, Thomas G.; Jones, Daniel O. B.; Wiklund, Helena; Glover, Adrian G.",,,Hidden gems of the abyss: first species of azooxanthellate scleractinian coral (Scleractinia: Deltocyathidae) attached to polymetallic nodules in the eastern Pacific Ocean,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0024-4082,1096-3642,,,,NOV,2025,205,3,,,,,,,zlaf146,10.1093/zoolinnean/zlaf146,http://dx.doi.org/10.1093/zoolinnean/zlaf146,,,,,,,,,,,,,WOS:001619213100001,View Full Record in Web of Science
J,"Jamieson, AJ; Priede, IG; Craig, J",,,,"Jamieson, A. J.; Priede, I. G.; Craig, J.",,,Distinguishing between the abyssal macrourids Coryphaenoides yaquinae and C. armatus from in situ photography,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,,,,,,,,,,,,,,,,,,"Priede, Imants/0000-0002-5064-9751; Craig, Jessica/0000-0003-3811-7362; Jamieson, Alan/0000-0001-9835-2909",,,,,,,,,,,,,0967-0637,1879-0119,,,,JUN,2012,64,,,,,,78,85,,10.1016/j.dsr.2012.02.001,http://dx.doi.org/10.1016/j.dsr.2012.02.001,,,,,,,,,,,,,WOS:000305360500007,View Full Record in Web of Science
J,"Matsuoka, K; Maung-Saw-Htoo-Thaw; Yurimoto, T; Koike, K",,,,"Matsuoka, Kazumi; Maung-Saw-Htoo-Thaw; Yurimoto, Tatsuya; Koike, Kazuhiko",,,Palynomorph Assemblages Dominated by Heterotrophic Marine Palynomorphs in Tropical Coastal Shallow-water Sediments from the Southern Myanmar Coast,JARQ-JAPAN AGRICULTURAL RESEARCH QUARTERLY,,,,,,,,,,,,,,,,,"; Yurimoto, Tatsuya/AAS-1020-2020; Koike, Kazuhiko/A-3392-2019","Yurimoto, Tatsuya/0000-0002-7275-064X; Kazuhiko, Koike/0000-0001-5380-5839;",,,,,,,,,,,,,0021-3551,,,,,,2018,52,1,,,,,77,89,,10.6090/jarq.52.77,http://dx.doi.org/10.6090/jarq.52.77,,,,,,,,,,,,,WOS:000424211200010,View Full Record in Web of Science
J,"Ross, SW; Rhode, M; Brooke, S",,,,"Ross, Steve W.; Rhode, Mike; Brooke, Sandra",,,"Deep-sea coral and hardbottom habitats on the west Florida slope, eastern Gulf of Mexico",DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,,,,,,,,,,,,,,,,,"Ross, Steve/AAH-5583-2020",,,,,,,,,,,,,,0967-0637,1879-0119,,,,FEB,2017,120,,,,,,14,28,,10.1016/j.dsr.2016.12.005,http://dx.doi.org/10.1016/j.dsr.2016.12.005,,,,,,,,,,,,,WOS:000394404100002,View Full Record in Web of Science
J,"Drylie, TP; Lohrer, AM; Needham, HR; Bulmer, RH; Pilditch, CA",,,,"Drylie, Tarn P.; Lohrer, Andrew M.; Needham, Hazel R.; Bulmer, Richard H.; Pilditch, Conrad A.",,,Benthic primary production in emerged intertidal habitats provides resilience to high water column turbidity,JOURNAL OF SEA RESEARCH,,,,,,,,,,,,,,,,,,"ylie, Tarn/0000-0003-1876-6947; Bulmer, Richard/0000-0002-9412-827X; Needham, Hazel/0000-0002-6820-4582",,,,,,,,,,,,,1385-1101,1873-1414,,,,DEC,2018,142,,,,,,101,112,,10.1016/j.seares.2018.09.015,http://dx.doi.org/10.1016/j.seares.2018.09.015,,,,,,,,,,,,,WOS:000451103400009,View Full Record in Web of Science
J,"Riehl, T; De Smet, B",,,,"Riehl, Torben; De Smet, Bart",,,Macrostylis metallicola spec. nov.-an isopod with geographically clustered genetic variability from a polymetallic-nodule area in the Clarion-Clipperton Fracture Zone,PEERJ,,,,,,,,,,,,,,,,,"; Riehl, Torben/C-3711-2013","De Smet, Bart/0000-0001-8159-5170; Riehl, Torben/0000-0002-7363-4421;",,,,,,,,,,,,,2167-8359,,,,,FEB 27,2020,8,,,,,,,,e8621,10.7717/peerj.8621,http://dx.doi.org/10.7717/peerj.8621,,,,,,,,32149025,,,,,WOS:000517196000005,View Full Record in Web of Science
J,"Lambert, GI; Jennings, S; Hinz, H; Murray, LG; Lael, P; Kaiser, MJ; Hiddink, JG",,,,"Lambert, Gwladys I.; Jennings, Simon; Hinz, Hilmar; Murray, Lee G.; Lael, Parrott; Kaiser, Michel J.; Hiddink, Jan G.",,,A comparison of two techniques for the rapid assessment of marine habitat complexity,METHODS IN ECOLOGY AND EVOLUTION,,,,,,,,,,,,,,,,,"; Jennings, Simon/F-5085-2012; Kaiser, Michel/M-8543-2013; Murray, Lee/K-5126-2012; Hiddink, Jan/C-1238-2009; Hinz, Hilmar/AAH-7148-2019; Hiddink, Jan Geert/C-1238-2009","Hinz, Hilmar/0000-0003-4909-0089; Kaiser, Michel Josef/0000-0001-8782-3621; Jennings, Simon/0000-0002-2390-7225; Hiddink, Jan Geert/0000-0001-7114-830X",,,,,,,,,,,,,2041-210X,,,,,MAR,2013,4,3,,,,,226,235,,10.1111/2041-210x.12007,http://dx.doi.org/10.1111/2041-210x.12007,,,,,,,,,,,,,WOS:000316333000003,View Full Record in Web of Science
J,"Pergent, G; Monnier, B; Clabaut, P; Gascon, G; Pergent-Martini, C; Valette-Sansevin, A",,,,"Pergent, Gerard; Monnier, Briac; Clabaut, Philippe; Gascon, Gilles; Pergent-Martini, Christine; Valette-Sansevin, Audrey",,,Innovative method for optimizing Side-Scan Sonar mapping: The blind band unveiled,ESTUARINE COASTAL AND SHELF SCIENCE,,,,,,,,,,,,,,,,,"; MONNIER, Briac/GNW-5183-2022","Pergent-Martini, Christine/0000-0002-9098-6867; MONNIER, Briac/0000-0003-0135-6423; Pergent, Gerard/0000-0002-9073-8791",,,,,,,,,,,,,0272-7714,1096-0015,,,,JUL 15,2017,194,,,,,,77,83,,10.1016/j.ecss.2017.05.016,http://dx.doi.org/10.1016/j.ecss.2017.05.016,,,,,,,,,,,,,WOS:000406725600007,View Full Record in Web of Science
S,"Trembanis, A; Nebel, S; Skarke, A; Coleman, DF; Ballard, RD; Yankovsky, A; Buynevich, IV; Voronov, S",,"Buynevich, IV; YankoHombach, V; Gilbert, AS; Martin, RE",,"Trembanis, A.; Nebel, S.; Skarke, A.; Coleman, D. F.; Ballard, R. D.; Yankovsky, A.; Buynevich, I. V.; Voronov, S.",,,"Bedforms, coastal-trapped waves, and scour process observations from the continental shelf of the northern Black Sea",GEOLOGY AND GEOARCHAEOLOGY OF THE BLACK SEA REGION: BEYOND THE FLOOD HYPOTHESIS,Geological Society of America Special Papers,,,,,,,,,,,,,,,,"Skarke, Adam/S-2488-2017; Voronov, Sergiy/M-4429-2018; Ball, Bernard/HQZ-6370-2023; Yankovsky, Alexander/HPC-8719-2023","Skarke, Adam/0000-0002-3843-5152; BUYNEVICH, ILYA/0000-0002-3840-0208; Trembanis, Arthur/0000-0003-1316-7494; Yankovsky, Alexander/0000-0002-0874-9564",,,,,,,,,,,,,0072-1077,,978-0-8137-2473-7,,,,2011,473,,,,,,165,178,,10.1130/2011.2473(10),http://dx.doi.org/10.1130/2011.2473(10),10.1130/9780813724737,,,,,,,,,,,,WOS:000296227700011,View Full Record in Web of Science
J,"Jacobs, JM; Himes, L; La Valle, FF",,,,"Jacobs, Julian M.; Himes, Lucian; La Valle, Florybeth F.",,,"In situ carbon uptake of marine macrophytes is highly variable among species, taxa, and morphology",FRONTIERS IN MARINE SCIENCE,,,,,,,,,,,,,,,,,,"Jaco, Julian/0000-0002-6321-0174",,,,,,,,,,,,,,2296-7745,,,,NOV 22,2023,10,,,,,,,,1290054,10.3389/fmars.2023.1290054,http://dx.doi.org/10.3389/fmars.2023.1290054,,,,,,,,,,,,,WOS:001118894100001,View Full Record in Web of Science
J,"Sanchez-Vidal, A; Calafat, A; Canals, M; Frigola, J; Fabres, J",,,,"Sanchez-Vidal, A; Calafat, A; Canals, M; Frigola, J; Fabres, J",,,Particle fluxes and organic carbon balance across the Eastern Alboran Sea (SW Mediterranean Sea),CONTINENTAL SHELF RESEARCH,,,,,,,,,,,,,,,,,"Canals, Miquel/F-4922-2013; Sanchez-Vidal, Anna/B-6919-2016; Fabres, Joan/JEO-7000-2023; Calafat, Antoni/J-5848-2017; Calafat, Antoni/J-5848-2017; Frigola, Jaime/J-6095-2017","Canals, Miquel/0000-0001-5267-7601; Sanchez-Vidal, Anna/0000-0002-8209-1959; Calafat, Antoni/0000-0001-7927-3105; Calafat, Antoni/0000-0001-7927-3105; Fabres, Joan/0000-0002-6523-8939; Frigola, Jaime/0000-0002-8923-0827",,,,,,,,,,,,,0278-4343,1873-6955,,,,MAR-APR,2005,25,5-6,,,,,609,628,,10.1016/j.csr.2004.11.004,http://dx.doi.org/10.1016/j.csr.2004.11.004,,,,,,,,,,,,,WOS:000227549000003,View Full Record in Web of Science
